Keuwl Accelerometer Data File
2021-04-04 11-07-14

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
564.4716187,0.751709,4.460602,8.240494,9.400414,28.763943,80.434288
564.4757080,0.488358,4.400757,7.991486,9.136137,28.989126,83.667725
564.4797974,0.215408,4.360046,7.742493,8.888340,29.415123,87.171600
564.4837646,-0.033585,4.321747,7.541382,8.692012,29.816519,90.445244
564.4878540,-0.253845,4.278656,7.455185,8.599483,29.895712,93.395279
564.4918823,-0.433411,4.223587,7.517441,8.633566,29.457281,95.858994
564.4959717,-0.574677,4.137390,7.668274,8.732163,28.578291,97.907692
564.4999390,-0.711136,4.015289,7.874176,8.867408,27.378162,100.043335
564.5040283,-0.859589,3.847687,8.166275,9.068166,25.770437,102.593315
564.5080566,-1.010422,3.668121,8.501450,9.314006,24.110445,105.400764
564.5120850,-1.146881,3.481384,8.812698,9.544580,22.583681,108.233566
564.5161133,-1.257019,3.306610,9.028183,9.696486,21.396551,110.814468
564.5202026,-1.290543,3.189285,9.200562,9.822799,20.503010,112.030693
564.5242920,-1.257019,3.122253,9.344208,9.931907,19.809061,111.929710
564.5282593,-1.163651,3.127045,9.497437,10.066469,19.356867,110.411476
564.5323486,-1.008026,3.170135,9.562088,10.124199,19.182207,107.639404
564.5363770,-0.816483,3.277878,9.490265,10.073542,19.593050,103.987091
564.5404053,-0.725510,3.488556,9.411255,10.063206,20.737190,101.748253
564.5444336,-0.866760,3.792633,9.399277,10.172598,22.484953,102.873177
564.5485229,-1.003235,4.063171,9.351395,10.245215,24.110788,103.869453
564.5524902,-1.051117,4.233154,9.159866,10.145324,25.462637,103.944847
564.5565796,-0.933807,4.264282,8.872559,9.888296,26.197350,102.351852
564.5606689,-0.684799,4.202042,8.573288,9.572219,26.408897,99.256020
564.5646973,-0.332855,4.075150,8.257248,9.214108,26.343111,94.669510
564.5687256,0.093307,3.953033,7.996277,8.920517,26.312256,88.647842
564.5727539,0.557785,3.859665,7.780807,8.703396,26.620150,81.776749
564.5768433,0.936066,3.785446,7.584473,8.528192,27.209417,76.110519
564.5808105,1.206619,3.718399,7.416885,8.384068,27.792707,72.021767
564.5848999,1.347870,3.646576,7.292389,8.263970,28.062904,69.714371
564.5889282,1.378998,3.593903,7.285202,8.239656,27.851265,69.007950
564.5930176,1.319138,3.565170,7.388153,8.308753,27.226963,69.695183
564.5969849,1.192245,3.557999,7.586868,8.464123,26.316849,71.474579
564.6010742,1.046204,3.538834,7.756866,8.589928,25.442240,73.530472
564.6051636,0.916916,3.495743,7.838257,8.631293,24.753059,75.302681
564.6091919,0.816360,3.440674,7.888535,8.644863,24.145275,76.652390
564.6132202,0.773270,3.356888,7.912476,8.629827,23.526527,77.028023
564.6172485,0.746933,3.201263,7.893326,8.550473,22.609732,76.866463
564.6212769,0.763687,3.014511,7.948395,8.535073,21.367504,75.783951
564.6253052,0.794815,2.849304,8.221329,8.737306,19.789047,74.413528
564.6293945,0.823547,2.734390,8.661865,9.120473,18.246786,73.238678
564.6334229,0.986343,2.743973,9.672226,10.102189,16.776363,70.228615
564.6374512,1.127609,2.765518,10.208527,10.636428,16.307161,67.817368
564.6415405,1.194641,2.782272,10.146271,10.588438,16.616438,66.762474
564.6455688,1.235352,2.782272,9.729675,10.194789,17.373739,66.058388
564.6496582,1.254501,2.767914,9.224503,9.712187,18.234032,65.618546
564.6536255,1.228165,2.734390,8.870163,9.362963,18.671949,65.812538
564.6577148,1.098877,2.617081,8.740875,9.190187,17.990158,67.223122
564.6617432,0.943253,2.528488,8.800735,9.205212,17.047876,69.541969
564.6657715,0.926498,2.540466,9.037750,9.433626,16.657448,69.963280
564.6697998,0.912125,2.475815,9.377731,9.741841,15.714310,69.775497
564.6738892,0.758896,2.296249,9.765594,10.060593,13.909210,71.711609
564.6779785,0.464417,2.102325,10.155853,10.381561,11.969320,77.543068
564.6819458,0.114853,2.078384,10.562866,10.766012,11.148075,86.837013
564.6860352,-0.138931,2.222031,11.001007,11.224031,11.440932,93.577728
564.6900635,-0.220337,2.396805,11.400833,11.652134,11.921075,95.252403
564.6941528,-0.146103,2.478210,11.736023,11.995712,11.943687,93.373970
564.6981201,-0.012039,2.425537,12.073608,12.314844,11.359399,90.284386
564.7022095,0.095703,2.305832,12.451889,12.663947,10.499981,87.623314
564.7061768,0.157959,2.164566,12.763138,12.946350,9.650602,85.826248
564.7102661,0.241745,2.083160,12.870880,13.040612,9.254274,83.380592
564.7142944,0.378220,2.049652,12.739197,12.908573,9.291829,79.544899
564.7183838,0.586517,2.102325,12.420761,12.611070,9.966400,74.411690
564.7224121,0.816360,2.241180,11.965866,12.201282,11.273355,69.985611
564.7264404,1.041412,2.408783,11.427170,11.724632,12.933810,66.619255
564.7305298,1.225769,2.581161,10.854950,11.224743,14.747835,64.597404
564.7345581,1.364624,2.722412,10.299500,10.740271,16.471500,63.377430
564.7385864,1.525040,2.880432,9.641098,10.177102,18.678177,62.101097
564.7426147,1.759674,3.105484,8.755234,9.454872,22.180014,60.462616
564.7466431,2.046982,3.395187,7.625183,8.594234,27.471041,58.913937
564.7506714,2.260056,3.727982,6.428070,7.766967,34.145336,58.774036
564.7547607,2.279221,4.082321,5.532639,7.243638,40.200279,60.824730
564.7588501,2.137955,4.362442,5.166336,7.091740,43.239170,63.891354
564.7628784,1.977554,4.498917,5.424911,7.319880,42.173061,66.271515
564.7669067,1.812347,4.515671,6.064163,7.774957,38.742996,68.132126
564.7709351,1.613632,4.515671,6.756088,8.284915,35.366276,70.336136
564.7750244,1.417297,4.561172,7.292389,8.717337,33.223610,72.738365
564.7789917,1.283234,4.630600,7.682632,9.061566,32.023991,74.510864
564.7830811,1.237732,4.649750,7.986710,9.324145,31.067257,75.093910
564.7871094,1.228165,4.542007,8.187820,9.443443,29.883808,74.868996
564.7911377,1.204224,4.328934,8.254852,9.398533,28.560488,74.454483
564.7951660,1.098877,4.082321,8.194992,9.221213,27.288309,74.934258
564.7992554,0.895370,3.816574,8.135147,9.030423,25.728657,76.797142
564.8033447,0.634399,3.584335,8.197388,8.969231,23.943584,79.963036
564.8073120,0.354279,3.366455,8.396118,9.052808,21.957705,83.992424
564.8114014,0.076553,3.110275,8.657074,9.199163,19.767651,88.590057
564.8154297,-0.162872,2.811005,8.913254,9.347425,17.531458,93.316063
564.8194580,-0.352005,2.514130,9.102402,9.449787,15.583742,97.970207
564.8234863,-0.404678,2.257950,9.202957,9.484541,13.996315,100.160889
564.8275757,-0.340042,2.078384,9.253235,9.489872,12.821999,99.291771
564.8315430,-0.160477,1.994583,9.296326,9.509247,12.147522,94.599899
564.8356323,0.098099,1.992188,9.368164,9.578149,12.019524,87.180931
564.8397217,0.433289,2.006546,9.432800,9.653584,12.277467,77.814789
564.8437500,0.804382,2.037674,9.483078,9.732827,13.007787,68.458115
564.8477783,1.209015,2.056824,9.552505,9.845943,14.023343,59.552700
564.8518066,1.604050,2.080765,9.645889,9.997287,15.236183,52.371574
564.8558960,1.996704,2.135834,9.787140,10.214535,16.632935,46.928242
564.8598633,2.374985,2.229218,9.954742,10.474104,18.118620,43.186646
564.8639526,2.714966,2.380051,10.112747,10.737939,19.647797,41.239136
564.8679810,3.038177,2.581161,10.213303,10.963779,21.322355,40.350418
564.8720703,3.332672,2.827759,10.242035,11.135628,23.109894,40.314472
564.8760376,3.538574,3.086334,10.203735,11.232239,24.710320,41.094841
564.8801270,3.622360,3.318573,10.100784,11.232108,25.936716,42.493908
564.8842163,3.557724,3.505325,9.973892,11.154516,26.599609,44.574947
564.8882446,3.373367,3.653763,9.878128,11.059250,26.721773,47.284996
564.8922729,3.081268,3.747131,9.851791,10.981484,26.216986,50.569519
564.8963013,2.755661,3.792633,9.897278,10.951431,25.345505,53.998497
564.9003296,2.398926,3.773468,9.952347,10.910688,24.193745,57.554451
564.9043579,2.035004,3.672913,9.985855,10.832767,22.806461,61.011040
564.9084473,1.678268,3.517288,10.000229,10.732776,21.291235,64.491928
564.9124756,1.328720,3.311386,10.002625,10.619946,19.631742,68.136482
564.9165039,1.005508,3.086334,10.012192,10.525231,17.962936,71.954712
564.9205933,0.732559,2.873260,10.014587,10.444340,16.493275,75.696739
564.9246216,0.519485,2.710449,9.973892,10.348668,15.466806,79.150246
564.9287109,0.390198,2.607498,9.842209,10.189228,14.996295,81.489159
564.9327393,0.306396,2.559616,9.645889,9.984423,14.962761,83.173943
564.9367676,0.277664,2.588348,9.387314,9.741576,15.499249,83.877029
564.9407959,0.263306,2.657776,9.131134,9.513712,16.303793,84.342171
564.9448242,0.244141,2.767914,8.925232,9.347766,17.292753,84.959335
564.9488525,0.198654,2.878036,8.810303,9.270598,18.130751,86.051468
564.9529419,0.157959,2.957047,8.762421,9.249275,18.672695,86.942291
564.9570313,0.129227,3.014511,8.764816,9.269627,18.995975,87.545334
564.9609985,0.117249,3.076767,8.810303,9.332828,19.263351,87.817642
564.9650879,0.153168,3.141403,8.865372,9.406736,19.532967,87.208595
564.9691162,0.196259,3.218018,8.953964,9.516703,19.802105,86.510002
564.9732056,0.256119,3.275482,9.104797,9.679448,19.842058,85.528984
564.9771729,0.339920,3.316177,9.281967,9.862429,19.755400,84.147415
564.9812622,0.430893,3.320969,9.456741,10.032171,19.499989,82.607224
564.9852295,0.550598,3.294632,9.583633,10.149078,19.215719,80.512421
564.9893188,0.679886,3.273087,9.653061,10.215524,19.101492,78.265388
564.9933472,0.828323,3.251541,9.691376,10.255798,19.097088,75.708008
564.9974365,0.964798,3.277878,9.715317,10.298675,19.376980,73.598938
565.0014648,1.084503,3.308990,9.763199,10.365598,19.629465,71.853729
565.0054932,1.170700,3.347305,9.803894,10.425513,19.885336,70.723022
565.0095825,1.235352,3.380829,9.839813,10.477501,20.092806,69.927742
565.0136108,1.259293,3.409561,9.863754,10.512115,20.228279,69.728714
565.0176392,1.247314,3.438278,9.921219,10.573936,20.236792,70.060593
565.0216675,1.223373,3.474197,10.024170,10.679451,20.175440,70.601242
565.0256958,1.185074,3.529266,10.141479,10.803227,20.158094,71.438736
565.0297241,1.151550,3.589127,10.275558,10.945090,20.144325,72.211464
565.0338135,1.120422,3.658554,10.330627,11.016453,20.323702,72.972931
565.0379028,1.089294,3.730377,10.287537,10.997077,20.694304,73.721848
565.0419312,1.034225,3.763901,10.163025,10.886857,21.010742,74.635742
565.0459595,0.948044,3.783051,9.971497,10.707054,21.361372,75.931244
565.0499878,0.828323,3.778259,9.772781,10.510406,21.593283,77.634445
565.0540771,0.696655,3.763901,9.593216,10.328701,21.752695,79.513870
565.0580444,0.567368,3.761505,9.442383,10.179853,21.943031,81.422440
565.0621338,0.478775,3.761505,9.308304,10.051003,22.164133,82.746239
565.0661621,0.440475,3.785446,9.167038,9.927649,22.573986,83.362900
565.0701904,0.440475,3.852478,9.001846,9.801472,23.304138,83.477379
565.0742188,0.464417,3.929092,8.853409,9.697231,24.079084,83.258949
565.0783081,0.509903,4.029648,8.712143,9.612466,24.995907,82.788246
565.0823975,0.550598,4.146973,8.580460,9.545933,25.991343,82.437012
565.0863647,0.562576,4.233154,8.436813,9.455998,26.846682,82.429886
565.0904541,0.550598,4.281036,8.300339,9.355536,27.475098,82.671234
565.0944824,0.500320,4.297806,8.156693,9.233259,27.944319,83.359917
565.0985718,0.411743,4.293015,8.036987,9.121002,28.218382,84.521515
565.1025391,0.311188,4.285828,7.931641,9.020869,28.447426,85.847122
565.1066284,0.215408,4.295410,7.847839,8.949052,28.723820,87.129105
565.1105957,0.148376,4.314560,7.785583,8.902402,29.008400,88.030388
565.1146851,0.112457,4.350479,7.761642,8.898450,29.279236,88.519272
565.1187744,0.078949,4.374420,7.807144,8.949485,29.266315,88.966042
565.1228027,0.069366,4.391174,7.919662,9.055842,29.009859,89.094986
565.1268311,0.069366,4.388779,8.075287,9.191107,28.526316,89.094490
565.1308594,0.076553,4.374420,8.254852,9.342590,27.923687,88.997414
565.1349487,0.117249,4.362442,8.434418,9.496529,27.357317,88.460442
565.1389771,0.177109,4.326538,8.606796,9.634689,26.707407,87.655884
565.1430054,0.232178,4.290619,8.764816,9.761420,26.116116,86.902580
565.1470337,0.260910,4.281036,8.920441,9.897960,25.678413,86.512390
565.1511230,0.265686,4.264282,9.068878,10.024931,25.226166,86.434799
565.1550903,0.282455,4.257095,9.207748,10.148166,24.860878,86.204025
565.1591797,0.260910,4.242737,9.327454,10.250380,24.499933,86.480988
565.1632690,0.177109,4.199646,9.444778,10.337903,23.991354,87.585136
565.1672974,0.031067,4.151764,9.547729,10.411400,23.502064,89.571274
565.1713257,-0.155685,4.070358,9.636307,10.461858,22.914122,92.190414
565.1753540,-0.356796,3.993744,9.700958,10.496946,22.456539,95.105179
565.1794434,-0.524399,3.919525,9.736862,10.509242,22.103640,97.620430
565.1834106,-0.646500,3.876419,9.744049,10.506716,21.965157,99.468506
565.1875000,-0.713531,3.864456,9.696167,10.462256,22.062317,100.461250
565.1915283,-0.735077,3.864456,9.595612,10.370637,22.291298,100.769844
565.1955566,-0.730301,3.897964,9.451950,10.250212,22.761635,100.611595
565.1996460,-0.665649,3.955429,9.248444,10.080785,23.446371,99.552658
565.2036743,-0.581848,4.034439,9.016205,9.894807,24.327484,98.206627
565.2077637,-0.486084,4.125427,8.769608,9.703682,25.345856,96.719971
565.2117310,-0.414261,4.204422,8.549347,9.536252,26.296928,95.627182
565.2158203,-0.380737,4.249924,8.372162,9.396803,27.006054,95.119286
565.2198486,-0.397507,4.257095,8.254852,9.296422,27.381973,95.334534
565.2238770,-0.459747,4.252319,8.206970,9.254618,27.526484,96.170670
565.2279053,-0.560303,4.245132,8.233307,9.280217,27.477880,97.518845
565.2319946,-0.680023,4.223587,8.300339,9.337919,27.266499,99.146477
565.2359619,-0.797333,4.187668,8.391327,9.412049,26.931133,100.780098
565.2400513,-0.881134,4.151764,8.477509,9.480596,26.594681,101.982162
565.2441406,-0.955353,4.123032,8.525391,9.518107,26.401218,103.045853
565.2481689,-0.986481,4.101471,8.546951,9.531295,26.269117,103.523834
565.2521973,-1.015198,4.103867,8.546951,9.535340,26.318327,103.894653
565.2562256,-1.029572,4.120636,8.520615,9.520533,26.495102,104.028557
565.2603149,-1.027176,4.146973,8.484695,9.499607,26.726587,103.911766
565.2642822,-1.005630,4.158936,8.451172,9.472610,26.852875,103.593208
565.2683716,-0.993652,4.194855,8.451172,9.487173,27.026075,103.326263
565.2723999,-0.967316,4.233154,8.494278,9.539814,27.076080,102.871628
565.2764893,-0.940979,4.266678,8.580460,9.628825,26.985403,102.437004
565.2805176,-0.909866,4.283432,8.685806,9.727223,26.755224,101.992256
565.2845459,-0.888306,4.295410,8.791153,9.824663,26.516666,101.684250
565.2886353,-0.852402,4.302597,8.870163,9.895389,26.312002,101.205956
565.2926636,-0.804520,4.316956,8.898895,9.923391,26.264664,100.556694
565.2966919,-0.744659,4.345688,8.913254,9.944124,26.319744,99.723534
565.3007202,-0.694382,4.383987,8.889313,9.935863,26.534010,99.000336
565.3047485,-0.660858,4.431885,8.853409,9.922761,26.844873,98.481140
565.3087769,-0.634521,4.482162,8.846222,9.937205,27.100071,98.057587
565.3128662,-0.608185,4.549194,8.843826,9.963851,27.427900,97.614761
565.3169556,-0.562698,4.642563,8.807907,9.972425,27.965969,96.910782
565.3209229,-0.524399,4.731155,8.748062,9.959288,28.552164,96.324821
565.3250122,-0.471725,4.800583,8.681015,9.931170,29.059235,95.612106
565.3290405,-0.423843,4.843674,8.609192,9.887315,29.456295,95.000900
565.3331299,-0.397507,4.838898,8.539764,9.823468,29.619963,94.696198
565.3370972,-0.390320,4.824524,8.467941,9.753687,29.752348,94.625343
565.3411865,-0.428619,4.791016,8.403290,9.682604,29.787371,95.112251
565.3451538,-0.495667,4.759888,8.321884,9.599790,29.901707,95.945015
565.3492432,-0.603409,4.712006,8.245270,9.515859,29.948242,97.297455
565.3532715,-0.747055,4.656937,8.190216,9.451179,29.936222,99.113609
565.3573608,-0.905075,4.587494,8.161484,9.406066,29.809498,101.160660
565.3613892,-1.063095,4.510880,8.168655,9.391759,29.568258,103.261116
565.3654175,-1.199554,4.429489,8.194992,9.392402,29.248014,105.152878
565.3695068,-1.319275,4.362442,8.226120,9.404278,28.988020,106.826187
565.3735352,-1.395889,4.293015,8.271606,9.423266,28.623627,108.012123
565.3775635,-1.419830,4.230759,8.300339,9.423951,28.264544,108.551605
565.3815918,-1.398285,4.216400,8.293167,9.407968,28.175594,108.347069
565.3856201,-1.328842,4.240341,8.240494,9.362267,28.335743,107.399994
565.3896484,-1.259415,4.295410,8.168655,9.314698,28.721724,106.341141
565.3937378,-1.192383,4.357651,8.070496,9.248989,29.239990,105.303238
565.3978271,-1.142105,4.419907,8.003464,9.213871,29.699934,104.488327
565.4018555,-1.110977,4.472580,7.965149,9.202273,30.052927,103.949791
565.4058838,-1.115768,4.503708,7.965149,9.218021,30.221678,103.914543
565.4099121,-1.139709,4.498917,8.013031,9.260014,30.078810,104.215660
565.4140015,-1.187592,4.467789,8.082474,9.311171,29.768267,104.885689
565.4180298,-1.245041,4.424698,8.163879,9.368938,29.380920,105.715775
565.4220581,-1.319275,4.357651,8.240494,9.414635,28.921209,106.843643
565.4260864,-1.398285,4.290619,8.309921,9.456183,28.504248,108.050453
565.4301147,-1.455734,4.252319,8.427231,9.550896,28.072870,108.898071
565.4341431,-1.470108,4.249924,8.527786,9.640862,27.804283,109.081223
565.4382324,-1.443771,4.285828,8.594833,9.712052,27.752697,108.617180
565.4423218,-1.391098,4.350479,8.640320,9.773277,27.861973,107.732063
565.4462891,-1.314484,4.424698,8.678619,9.829763,28.006783,106.545563
565.4503784,-1.228287,4.501312,8.692993,9.866035,28.224291,105.262894
565.4544067,-1.146881,4.613831,8.635529,9.857744,28.834713,103.959351
565.4584961,-1.072662,4.728760,8.484695,9.772504,29.747412,102.780579
565.4624634,-1.015198,4.848465,8.262039,9.633251,30.945318,101.826050
565.4665527,-0.993652,4.970581,8.003464,9.473619,32.347790,101.304794
565.4705200,-0.998444,5.047195,7.785583,9.332008,33.458214,101.189865
565.4746094,-1.063095,5.049576,7.704193,9.272700,33.814178,101.888947
