Keuwl Accelerometer Data File
2021-04-09 15-36-29

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
31.7942924,-1.152672,2.237453,-3.036216,-1.642636,22.374931,26.653488
31.8145199,-1.509419,1.840003,-2.339482,-1.374172,17.584782,30.824287
31.8347473,-1.736876,1.717896,-1.846262,-1.042980,15.177109,33.275238
31.8549767,-2.107988,1.907043,-1.060939,-0.247172,13.471188,35.945900
31.8752060,-2.151085,1.933381,-0.493496,0.220656,11.609974,36.224022
31.8954334,-1.277175,1.574239,-0.306743,0.007190,8.149849,29.327454
31.9156952,-0.036940,1.265378,-1.022631,-0.863736,8.116940,16.769333
31.9359226,0.820210,1.502411,-1.688240,-1.240328,12.044563,7.558800
31.9561520,1.313431,2.476881,-1.527823,-0.445436,16.343014,4.228477
31.9764137,1.308642,3.937388,-3.098467,-0.389120,29.137138,6.125038
31.9966755,1.560041,3.441773,-4.247719,-1.382922,33.747425,3.663795
32.0169373,2.103541,2.412235,-1.879781,-0.615930,18.352764,-2.667938
32.0371971,2.120301,1.775358,0.756315,1.077414,6.463959,-4.609535
32.0574608,2.314238,2.500823,0.246335,1.090017,11.158691,-4.164764
32.0777245,1.375682,3.927811,-1.704999,0.466341,22.837769,5.633354
32.0979500,0.635851,3.930206,-1.278819,0.695160,20.844620,11.004616
32.1181793,-0.230877,3.027564,0.701247,1.568409,10.543278,17.756592
32.1384087,-0.839023,2.481669,1.206439,1.707749,7.186543,23.460091
32.1586380,-0.630721,2.524766,-0.464765,0.361885,12.351768,21.571747
32.1788635,0.532897,2.539132,-2.595670,-1.222900,20.937489,11.199280
32.1990929,1.701303,2.491247,-3.505494,-1.718308,26.144318,0.904984
32.2192879,2.924778,2.256608,-3.785624,-1.746325,28.421093,-9.774788
32.2394829,4.030932,2.146471,-3.443243,-1.197707,28.221489,-18.262531
32.2597122,4.732455,2.287733,-3.158324,-0.613358,28.633003,-22.116776
32.2799072,4.940757,2.651663,-2.861434,-0.101773,28.615921,-21.771111
32.3001022,4.035721,3.073055,-1.807953,0.438954,23.453728,-14.688255
32.3203316,3.123502,3.618950,-0.799963,1.193321,19.859398,-7.102585
32.3405914,2.642253,4.085834,-0.606027,1.530841,20.136345,-2.843872
32.3608513,1.821017,4.327655,0.418722,2.282548,16.773651,3.031258
32.3811150,1.033301,4.495255,1.283055,2.959649,14.320026,8.525108
32.4013748,0.700496,4.339626,1.448260,2.968895,13.231155,10.721176
32.4216385,0.566417,3.879926,1.472203,2.696472,11.533993,11.494667
32.4418983,0.568811,3.041930,1.153765,1.941514,9.291344,11.130592
32.4621277,0.983021,1.514382,0.856874,0.889711,3.846561,5.872688
32.4823570,1.744400,0.010778,0.562379,0.047909,-1.548813,-7.588005
32.5025864,2.165792,-0.537511,-0.230126,-0.799516,-1.215225,-16.416470
32.5227814,2.663802,-0.472866,-1.499092,-1.768014,4.616446,-21.798786
32.5429764,2.984635,-0.164004,-2.052169,-1.990333,9.359676,-22.747059
32.5631714,2.524934,-0.116119,-1.276424,-1.464780,5.107611,-17.621506
32.5833321,1.607926,-0.350758,0.476185,-0.186626,-3.392422,-7.714958
32.6034927,0.331778,-0.348363,1.697266,0.857333,-7.227787,11.890488
32.6236572,-0.202145,0.544701,0.801806,0.369594,-0.856590,19.297523
32.6438522,-0.417630,1.301292,-1.331492,-1.078708,9.588280,20.940239
32.6640778,-0.613961,1.559874,-1.297973,-0.884167,10.904911,22.665634
32.6843071,-1.121547,1.586211,0.100284,0.331206,6.750927,27.760857
32.7045708,-0.903668,1.614942,0.231969,0.432058,6.271851,25.521263
32.7248306,0.295864,1.425794,-0.737712,-0.539837,7.928486,13.098633
32.7450905,1.117100,1.076230,-0.859820,-0.787349,6.998951,3.629509
32.7653198,1.667783,0.681175,-0.550959,-0.656329,4.692650,-3.740593
32.7855492,2.065233,0.231051,-0.088863,-0.389386,1.864893,-10.321503
32.8057785,1.586378,0.317245,0.176901,-0.198007,0.634314,-4.201736
32.8260078,0.959078,0.800889,-0.282800,-0.451505,3.593176,4.888382
32.8462334,0.789084,1.236647,-1.329098,-1.113525,9.248627,7.553474
32.8664284,1.275122,1.397063,-2.255682,-1.698470,14.309006,2.611366
32.8866577,2.220861,1.574239,-2.619612,-1.673531,18.219749,-6.190018
32.9068871,2.948720,2.057883,-2.626795,-1.153111,21.629200,-10.676971
32.9270821,3.532923,2.409841,-2.305962,-0.509464,22.529217,-13.740368
32.9472771,3.748408,2.622931,-1.104036,0.525200,18.640350,-14.434734
32.9675064,2.888864,1.516777,1.575157,1.805381,4.558397,-12.335751
32.9877663,2.644648,-0.195130,3.550434,2.904565,-6.130108,-19.477810
33.0080299,2.187341,-0.808064,3.569588,2.680935,-9.406626,-18.871082
33.0282898,1.880874,0.008384,0.701247,0.195255,-1.616003,-9.312294
33.0485535,1.758766,1.332417,-2.332299,-1.719235,14.954014,-2.522331
33.0688133,1.653418,2.065065,-3.886184,-2.287549,26.455109,0.413712
33.0890770,1.727640,1.602971,-3.108044,-2.106773,20.051746,-1.431999
33.1093369,1.521732,0.896659,-1.360224,-1.248726,8.345501,-1.360786
33.1295967,1.263151,0.008384,0.785047,0.187340,-2.877892,-1.239426
33.1498604,1.014146,-0.752996,2.013309,1.065719,-9.225842,-0.612122
33.1701202,1.157803,-0.918201,1.299815,0.349566,-8.690868,-3.954361
33.1903839,1.564829,-0.918201,-0.184635,-1.001050,-4.917521,-10.756996
33.2106781,1.287094,-0.832007,-0.996294,-1.762580,-3.035769,-5.649162
33.2309723,0.355721,-0.623705,-0.936437,-1.700447,-3.084024,11.261917
33.2512360,-0.918033,-0.314844,-0.718558,-1.308463,-0.793449,31.506210
33.2714653,-1.626739,0.118520,-1.149528,-1.379861,4.404034,38.707405
33.2916946,-1.935600,-0.077810,-1.973158,-2.097504,7.228088,43.490852
33.3118896,-0.415236,-0.858344,-3.170296,-3.784721,3.509792,25.528542
33.3320847,-0.566075,-1.205514,-2.830308,-3.625056,-0.384844,29.987251
33.3522758,-1.095210,-1.622118,-0.527016,-1.550284,-8.350355,43.895348
33.3724709,-1.023382,-1.873517,2.214429,1.034431,-13.990062,45.405746
33.3926659,-1.926023,-1.545501,3.088339,2.074188,-11.127931,56.497299
33.4128647,-3.262028,-1.327622,2.362874,1.742608,-4.801704,67.868591
33.4330902,-3.762432,-1.655638,0.789835,0.397644,-0.379860,74.994995
33.4533195,-3.482302,-2.175195,-0.385754,-0.872119,0.089733,79.478241
33.4735489,-3.551736,-3.202339,-0.187029,-0.797451,-1.830795,94.159286
33.4937782,-3.274000,-4.710732,1.208833,0.406102,-6.207201,117.975006
33.5140038,-3.259634,-5.282964,2.812997,1.975799,-8.103737,126.629013
33.5342331,-3.247663,-4.768195,2.408365,1.536951,-8.304012,118.978348
33.5544281,-2.526986,-4.236666,1.024474,-0.023417,-10.296488,111.995544
33.5745888,-2.091228,-3.934987,1.060389,-0.104580,-12.916724,105.910538
33.5947189,-3.573284,-3.544720,2.540050,1.732735,-7.455318,99.347794
33.6148453,-4.983512,-3.269379,3.109887,2.786570,-2.189852,97.677582
33.6349754,-4.614794,-2.814466,1.383615,1.101191,0.083639,91.897217
33.6551056,-4.234104,-2.000413,-0.294771,-0.433045,3.929251,81.360443
33.6752319,-4.471137,-1.607752,-0.282800,-0.227269,5.817039,78.380844
33.6953583,-4.940415,-1.923796,1.242353,1.241129,3.006857,83.506775
33.7154884,-4.339452,-2.390680,2.118657,1.701082,-2.191713,86.188934
33.7356186,-3.980311,-2.768975,2.233582,1.631074,-4.460287,89.485718
33.7557449,-4.437617,-2.728273,2.233582,1.806581,-2.414349,90.423813
33.7758751,-4.150304,-2.936574,1.948664,1.415400,-3.340187,92.144806
33.7960358,-4.332269,-2.871929,2.219217,1.739374,-2.991627,91.838135
33.8161964,-4.763239,-2.833621,2.396394,2.075914,-1.448570,92.472107
33.8363571,-4.954781,-2.718696,1.977395,1.789891,0.341621,91.676697
33.8565559,-4.708170,-2.816861,1.599100,1.334570,0.011837,92.154480
33.8767509,-4.291567,-3.142482,1.247142,0.814340,-1.400621,95.067978
33.8969460,-4.356212,-3.396275,1.354884,0.924891,-1.493446,98.346344
33.9171715,-4.885347,-3.298110,1.467415,1.260242,0.751827,97.870270
33.9374008,-5.203785,-3.152059,1.275873,1.247615,2.714386,96.718170
33.9576302,-5.179842,-3.058682,0.842509,0.865131,3.773661,95.706589
33.9778900,-5.438424,-2.883900,0.356471,0.597201,6.420631,94.361069
33.9981537,-5.919673,-2.792918,0.320558,0.839751,8.707493,94.303711
34.0184174,-5.735314,-2.998826,0.344500,0.737964,7.691956,95.938583
34.0386429,-5.143929,-3.580634,0.437877,0.470767,4.458435,101.201309
34.0588722,-4.617188,-3.958930,0.437877,0.208652,1.875206,105.370346
34.0791016,-4.440012,-3.896679,0.282248,-0.012067,1.394547,104.638046
34.0992966,-4.193401,-3.755416,0.210421,-0.187606,0.318649,102.804886
34.1194916,-4.183824,-3.939776,0.540831,0.104454,-0.574263,105.221146
34.1396866,-4.538177,-3.774571,1.321364,0.961694,-0.668348,103.149506
34.1598816,-4.969146,-3.623731,2.240766,1.979218,-0.684124,101.573120
34.1800766,-5.055340,-3.278956,3.239178,2.933272,-2.138769,97.871628
34.2002716,-5.203785,-3.118539,3.605502,3.336039,-2.124237,96.368073
34.2204323,-5.340259,-2.900661,3.260727,3.093577,-0.831762,94.355881
34.2405968,-5.366596,-2.606164,2.326960,2.295354,1.392534,91.480286
34.2607536,-5.251671,-2.484056,1.579946,1.598182,2.742239,90.002319
34.2809181,-5.227728,-2.306880,1.096302,1.189315,4.049204,88.195007
34.3010788,-4.990695,-2.177589,0.840115,0.873136,3.871996,86.193192
34.3212395,-4.911684,-2.405046,1.285450,1.192375,2.094442,88.264236
34.3414040,-5.072100,-2.934180,2.164148,1.989341,0.251999,94.211090
34.3615646,-5.096043,-3.051500,2.324565,2.135029,-0.068119,95.495422
34.3817253,-4.619582,-2.943757,1.632620,1.315609,-0.574009,93.388901
34.4018555,-3.975523,-2.898266,0.926309,0.413436,-1.971823,91.146667
34.4219513,-3.367377,-3.132905,0.888000,0.129958,-5.214703,92.563629
34.4420471,-2.907676,-3.185579,1.395587,0.456663,-8.575523,91.798264
34.4621086,-2.888522,-3.135299,1.690083,0.735510,-9.090233,90.831924
34.4821663,-3.058515,-3.046711,2.073166,1.156669,-8.754875,90.036224
34.5022278,-2.433609,-3.527960,2.951865,1.820210,-13.309814,96.829041
34.5222588,-2.388118,-3.547115,3.366075,2.214103,-13.962628,97.117615
34.5422897,-2.670643,-2.974883,3.042848,1.992009,-11.763072,86.863983
34.5623169,-2.069679,-2.807284,3.275092,2.104310,-14.332171,79.008118
34.5823441,-1.236472,-2.994037,5.518528,4.186916,-19.463139,72.545074
34.6023712,-1.284358,-2.800101,5.698098,4.383244,-18.960180,68.136078
34.6224022,-1.337032,-2.299697,4.007740,2.766478,-16.348520,58.320526
34.6424637,-0.934793,-2.476874,2.346113,1.061563,-16.909817,52.977020
34.6625252,-0.041729,-3.312476,1.421924,0.010023,-22.763580,36.015839
34.6825867,-0.199751,-3.446555,1.766699,0.352405,-23.052965,56.114273
34.7026482,-0.211722,-4.148077,2.580752,1.160971,-23.756260,139.380081
34.7227097,-0.204540,-4.729887,2.303017,0.913526,-21.274080,170.126755
34.7427711,0.487406,-5.728299,2.319777,1.051166,-16.407320,203.719574
34.7628670,2.108330,-5.883927,1.460232,0.410479,-10.672925,238.122314
34.7829590,4.624713,-5.563094,2.386816,1.945408,-2.728373,263.514984
34.8030548,5.970295,-6.657278,3.167350,3.382745,2.510578,258.654755
34.8231850,3.614329,-6.271799,2.377239,1.722364,-5.251398,249.397461
34.8433151,-0.422419,-4.492853,0.334923,-1.053159,-20.661541,150.126007
34.8634415,-2.855002,-2.761792,-0.857426,-1.635858,-3.429232,84.242065
34.8835716,-3.951580,-2.220686,-2.586092,-2.538704,10.507385,82.551224
34.9036980,-4.073688,-1.579021,-5.224584,-4.113235,29.247265,76.011597
34.9238243,-4.590851,0.312457,-8.066587,-3.614829,59.419239,63.088165
34.9439545,-6.913298,2.795320,-9.814408,-0.162534,71.174850,61.114914
34.9640846,-7.583694,4.248644,-10.362697,1.400846,72.940125,58.054733
34.9842148,-6.740910,3.322060,-9.373861,0.037416,68.492706,58.233505
35.0043755,-6.106427,2.670817,-7.949268,-0.885824,59.987850,58.197342
35.0245361,-6.441626,3.621344,-7.099300,0.125342,55.521885,55.808411
35.0447006,-6.623590,4.325261,-7.341122,0.742101,57.302006,54.034653
35.0648613,-6.343460,4.365964,-7.843920,0.552601,59.931713,52.717621
35.0850220,-5.591658,3.863166,-8.011519,-0.313010,60.582241,51.071800
35.1051865,-4.071293,2.847993,-7.281265,-1.926771,54.711071,46.662888
35.1253471,-3.534976,3.118546,-6.261304,-1.738663,47.652180,42.332138
35.1455040,-3.798346,3.879926,-6.397778,-1.004175,49.902164,41.511703
35.1656723,-3.094429,4.133719,-7.578156,-1.275381,57.365154,36.590210
35.1858292,-1.940389,3.657259,-7.805612,-2.121885,58.339542,30.074615
35.2059898,-2.198971,3.116152,-6.112859,-2.205424,45.506916,33.146309
35.2261505,-3.994677,2.666028,-4.611649,-1.279556,36.861591,46.903244
35.2463150,-6.446414,3.049112,-3.938858,0.654441,38.079662,58.096039
35.2664757,-8.519855,2.871936,-3.558168,2.107470,39.384319,66.559097
35.2866364,-8.965191,2.383504,-2.078506,2.852254,33.490517,69.967834
35.3068352,-7.983539,0.147252,0.945463,3.172121,17.559250,78.126694
35.3270264,-8.428873,0.606952,2.717226,4.890843,14.517429,76.853210
35.3472252,-10.408938,1.679587,2.417942,6.245401,21.246895,76.672943
35.3674202,-10.890188,1.770570,0.744344,5.537582,26.981430,77.331802
35.3876495,-9.427286,1.176790,-1.348252,3.045949,30.211857,76.617371
35.4078751,-8.112829,0.836802,-2.267654,1.440568,30.403210,74.751511
35.4281044,-6.843863,0.604558,-1.616411,0.858105,24.004036,71.829575
35.4483299,-6.118398,0.894265,-1.635565,0.518164,22.580959,67.224701
35.4685631,-5.337865,1.224675,-2.507082,-0.338739,24.963840,61.614258
35.4888229,-4.064110,1.090596,-3.644362,-1.811945,26.864418,54.880966
35.5090828,-3.429628,0.678781,-4.286027,-2.773680,27.498730,52.764984
35.5293465,-3.908483,0.391468,-3.962801,-2.500278,25.949081,58.142563
35.5496101,-4.909289,0.214291,-2.660315,-1.187995,21.718014,65.579636
35.5698662,-6.726544,0.173588,-1.106431,0.951094,20.858479,73.979904
35.5901299,-7.533415,-0.106542,0.368443,2.398602,17.683281,78.319275
35.6103935,-7.765659,-0.367518,0.363654,2.465236,18.032665,80.539063
35.6306572,-7.818334,-0.099359,-1.195019,1.522960,24.029587,79.087234
35.6509171,-7.576512,0.190348,-2.657921,0.574565,29.841614,76.697189
35.6712112,-7.023434,0.444141,-2.844674,0.173074,29.586987,73.411041
35.6915054,-6.420077,0.360342,-1.942032,0.274447,23.655891,71.670074
35.7118034,-6.465568,0.772157,-1.262058,0.922346,21.827225,69.393509
35.7321320,-6.367403,1.765781,-1.604440,1.106485,24.985023,63.610748
35.7524605,-6.197409,2.891090,-1.920484,1.438339,28.283562,57.661102
35.7727890,-6.204592,3.104181,-1.125585,2.043710,25.644131,56.807083
35.7930832,-6.578099,2.448150,0.746738,3.137276,18.644260,61.259766
35.8134117,-6.331489,1.739444,1.826556,3.495046,13.417870,63.587585
35.8337402,-5.687429,0.978065,0.746738,2.036385,13.092163,64.764008
35.8540688,-5.282796,0.793705,-0.680250,0.676334,16.172680,63.841370
35.8744316,-4.909289,1.066653,-1.578103,-0.034558,19.268311,60.202820
35.8947906,-4.550148,1.279743,-1.997101,-0.395207,20.645081,56.899826
35.9151535,-3.645113,1.133693,-2.195826,-1.031514,18.535057,51.729248
35.9355125,-3.127949,1.064259,-2.332299,-1.378866,17.482971,48.172096
35.9558754,-3.697787,1.502411,-2.329905,-0.890281,20.596127,50.155540
35.9762344,-4.655497,2.165625,-2.351453,-0.066825,25.073544,53.034225
35.9965973,-4.885347,2.776165,-2.626795,0.264769,28.454617,51.647621
36.0169640,-4.150304,3.271780,-3.215787,-0.067718,31.219135,45.566826
36.0372925,-4.832673,3.944571,-2.521447,1.091825,30.786259,47.015175
36.0576210,-5.254065,4.179211,-1.863021,1.813383,29.234413,48.360245
36.0779457,-5.256459,3.662047,-1.779222,1.516827,27.695690,50.156898
36.0982399,-4.861404,2.859965,-1.460783,1.020331,23.651802,51.171944
36.1185341,-4.487897,2.093797,-1.970764,0.053949,22.804070,52.384506
36.1388321,-3.975523,1.653250,-2.847068,-1.017150,24.261177,51.290443
36.1591263,-3.264423,1.550296,-3.697036,-1.928427,26.710438,46.769798
36.1794205,-2.989081,1.794512,-3.972378,-2.035311,28.593620,43.561996
36.1997185,-2.993870,1.969295,-4.027446,-1.938926,29.552227,42.862732
36.2199440,-3.355405,2.112951,-3.639574,-1.468657,28.541691,44.915779
36.2402077,-3.623564,2.519978,-3.297192,-0.873449,28.549488,45.099380
36.2604713,-3.472725,3.065872,-4.161525,-0.994001,34.542847,42.111137
36.2806969,-3.635535,3.997245,-5.164726,-0.601441,42.616894,40.211815
36.3009262,-3.513427,4.126536,-3.811961,0.024055,35.507236,39.130463
36.3211517,-2.938801,3.353185,-0.917283,0.983629,19.654991,37.693115
36.3413506,-3.374559,3.032352,0.579139,2.005787,14.165813,41.585571
36.3615417,-3.515822,3.504025,-0.153509,1.791984,18.275951,40.958282
36.3817406,-2.874156,3.956542,-2.104843,0.610894,26.291332,35.657616
36.4019318,-2.634728,3.899080,-2.957205,0.000195,29.693684,34.256233
36.4220924,-2.790356,3.508813,-2.174277,0.216163,25.071903,36.267448
36.4422569,-3.118372,3.515996,-1.470360,0.771562,22.592937,38.403511
36.4623871,-3.355405,3.769789,-1.554160,0.967671,24.057419,39.172073
36.4824829,-2.888522,3.609373,-2.253288,0.269297,25.871433,36.646591
36.5025749,-2.481495,3.657259,-3.167901,-0.349199,29.800625,33.813614
36.5226402,-2.244462,4.037948,-4.508695,-0.771892,37.743340,31.386627
36.5427322,-1.712933,4.224702,-5.495136,-1.120946,43.604519,27.505196
36.5628281,-0.896485,4.227096,-5.547811,-1.275017,43.601322,21.918083
36.5828896,-0.360168,3.760212,-3.969983,-1.062191,32.873619,18.396149
36.6029167,-0.015392,2.704337,-1.678662,-0.466408,17.534992,16.051003
36.6229439,0.097139,2.153654,-0.936437,-0.269816,12.141342,15.137856
36.6429749,0.118687,2.426601,-1.357830,-0.419160,14.991005,14.907372
36.6630058,0.702891,2.824050,-2.928474,-1.221142,23.849636,9.884529
36.6830292,0.961472,3.020381,-4.025052,-1.697734,30.659912,7.880890
36.7030602,1.215265,2.852782,-3.938858,-1.760413,29.651760,5.598091
36.7230873,1.124283,2.560680,-2.835097,-1.323462,22.462769,5.999245
36.7431183,0.698102,2.414629,-1.702605,-0.669679,16.430531,9.638947
36.7631416,0.736410,2.067460,-0.804752,-0.203483,11.382687,8.998955
36.7832069,1.105129,1.543114,-0.687432,-0.388198,8.720669,4.657204
36.8032684,1.351739,1.227069,-0.783204,-0.615217,7.743977,1.411415
36.8233643,2.235226,0.243022,0.548014,0.214642,0.597263,-12.183853
36.8434258,2.900835,-0.123302,1.563186,1.143388,-1.614922,-21.616512
36.8634872,2.278323,0.506392,1.148976,0.866339,0.369566,-11.250916
36.8835487,1.983828,1.138481,-0.366600,-0.216399,6.831589,-5.446060
36.9036446,1.610321,1.294109,-0.991506,-0.713531,9.122314,-1.122658
36.9237404,1.323008,1.255801,-0.517439,-0.381800,6.964958,1.786896
36.9438324,1.306248,1.145664,0.349289,0.298383,3.800264,1.702438
36.9639282,1.074003,1.468891,0.416328,0.494857,4.908518,4.849716
36.9840240,1.196111,1.648462,0.344500,0.537761,6.034042,3.922684
37.0041199,1.909605,1.373120,0.061975,0.250858,6.450325,-3.897408
37.0242462,1.821017,1.289320,-0.019430,0.124672,6.188782,-3.284805
37.0443764,1.155409,1.270166,0.368443,0.360927,4.185560,3.612053
37.0645065,0.559234,1.409034,0.435482,0.449582,4.287642,10.244492
37.0846329,0.113899,1.567056,-0.062527,0.101176,6.434589,15.047264
37.1047630,0.010945,1.531142,-0.155904,0.004426,6.561153,16.142982
37.1248894,0.453886,1.009191,0.337317,0.163439,2.594419,11.141129
37.1449852,0.633457,0.743426,0.722795,0.388014,0.350525,8.742424
37.1650810,0.820210,0.808071,0.325346,0.074237,1.802013,6.564247
37.1851730,0.712468,1.279743,-0.510256,-0.416252,6.568703,8.451393
37.2052689,0.516137,1.689165,-1.041785,-0.630266,10.355686,10.892319
37.2253647,0.310229,1.840003,-0.795175,-0.347426,10.160820,13.044685
37.2454605,-0.080037,1.897466,0.057187,0.385518,7.640717,16.930809
37.2655525,0.039676,1.727473,0.370837,0.553784,5.903492,15.786133
37.2856827,0.111505,1.641279,0.339711,0.481030,5.588125,15.062630
37.3058128,-0.410447,1.873524,0.006907,0.344091,7.798546,20.217186
37.3259430,-0.075249,1.662827,-0.565324,-0.260935,8.537167,16.990959
37.3460693,0.413183,1.557479,-1.072911,-0.736341,9.789677,11.892197
37.3661957,0.362904,1.727473,-1.355435,-0.861099,11.687450,12.480156
37.3863258,0.420366,1.638885,-1.099248,-0.709286,10.293495,11.853790
37.4064522,0.769930,1.430583,-0.850243,-0.612206,8.497822,8.003830
37.4265862,0.772325,1.301292,-0.622787,-0.495368,7.078514,7.820633
37.4467125,0.683736,1.116933,-0.378572,-0.392554,5.314087,8.587044
37.4668388,0.018128,1.555085,-0.448005,-0.226683,7.607426,16.059296
37.4869690,-0.125529,1.868735,-0.402514,-0.008192,8.986382,17.396614
37.5070305,0.451492,1.679587,0.009301,0.225888,6.778042,11.551491
37.5270920,0.748382,1.155241,0.892789,0.732884,1.960632,7.902191
37.5471535,0.432337,1.358755,1.263902,1.143909,1.864283,11.589958
37.5672150,0.406000,1.667616,0.923915,0.997165,4.115805,12.014977
37.5872803,0.022916,1.638885,0.272672,0.423820,5.780075,15.983444
37.6073380,-0.494247,1.607759,0.938280,0.997983,3.974377,21.364517
37.6273994,-0.944371,1.892678,0.945463,1.185435,5.518377,25.385483
37.6474609,-0.439179,2.021968,-0.108018,0.334846,8.849190,20.346558
37.6675224,0.884855,1.930986,-1.513457,-0.831849,13.496994,7.425720
37.6875839,1.325402,1.658039,-1.985129,-1.320095,14.482044,2.650177
